Id,age,number_dependent_family_members,monthly_income,number_of_credit_lines,real_estate_loans,ratio_debt_payment_to_income,credit_line_utilization,number_of_previous_late_payments_up_to_59_days,number_of_previous_late_payments_up_to_89_days,number_of_previous_late_payments_90_days_or_more,defaulted_on_loan
16799,35.0,2.0,21600.0,,4.0,0.409471784,0.08724563800000001,0.0,0.0,0.0,0
16800,71.0,0.0,3706.0,6.0,1.0,0.291340707,0.001384142,1.0,0.0,0.0,0
16801,63.0,1.0,4800.0,15.0,1.0,,0.038901971,,0.0,0.0,0
16802,40.0,,3600.0,10.0,4.0,1.179950014,"0,972232905",3.0,1.0,1.0,1
16803,,2.0,6566.0,,0.0,0.000609106,0.309381238,,0.0,0.0,0
16804,,0.0,2000.0,11.0,,0.267366317,0.306017212,,0.0,0.0,0
16805,,0.0,75500.0,3.0,0.0,0.000821181,0.051923702,0.0,0.0,0.0,0
16806,58.0,1.0,4898.0,14.0,0.0,0.35313329299999996,0.256970162,0.0,,0.0,0
16807,29.0,,5166.0,5.0,0.0,0.05380298,0.006743199,0.0,0.0,0.0,0
16808,75.0,0.0,2444.0,10.0,,0.014723926000000002,0.012540688000000001,0.0,0.0,0.0,0
16809,46.0,2.0,4664.0,14.0,1.0,0.742336549,0.9462048009999999,5.0,1.0,2.0,0
16810,50.0,2.0,6000.0,12.0,2.0,0.314114314,0.162953761,0.0,0.0,0.0,0
16811,66.0,0.0,13333.0,10.0,1.0,0.147067647,0.009524676999999999,0.0,0.0,0.0,0
16812,,0.0,2201.0,12.0,4.0,1.3969118980000002,0.040388561,0.0,0.0,,0
16813,45.0,4.0,4800.0,10.0,2.0,0.531972506,"0,232628043",,0.0,0.0,0
16814,62.0,2.0,3945.0,2.0,2.0,0.390015205,0.9999998999999999,0.0,0.0,0.0,0
16815,62.0,3.0,7446.0,10.0,2.0,0.360682154,"0,455142176",0.0,0.0,0.0,0
16816,50.0,3.0,8300.0,8.0,1.0,0.177809902,0.039799276,0.0,0.0,0.0,0
16817,54.0,0.0,5000.0,8.0,1.0,0.41571685700000005,0.03684774,1.0,,0.0,0
16818,,5.0,10000.0,4.0,0.0,0.02849715,,0.0,0.0,0.0,0
16819,75.0,0.0,7133.0,6.0,0.0,0.010232689,0.031413613,0.0,0.0,0.0,0
16820,40.0,3.0,4500.0,,2.0,0.502110642,"0,508732945",0.0,0.0,0.0,0
16821,25.0,,1649.0,0.0,0.0,0.015151515,0.9999998999999999,0.0,0.0,1.0,0
16822,47.0,,5000.0,8.0,2.0,0.49250150000000004,0.063558162,0.0,0.0,0.0,0
16823,66.0,1.0,3100.0,5.0,1.0,0.376330216,,1.0,0.0,0.0,0
16824,62.0,0.0,8548.0,16.0,,0.44566616,0.125626814,0.0,0.0,0.0,0
16825,62.0,0.0,7507.0,16.0,2.0,0.22362813,0.030032872999999998,0.0,0.0,0.0,0
16826,53.0,4.0,,13.0,1.0,0.17870918,0.051214369,0.0,0.0,0.0,0
16827,73.0,,2395.0,14.0,1.0,0.27712854800000003,0.06721898700000001,0.0,0.0,0.0,0
16828,59.0,1.0,13200.0,14.0,2.0,0.462995228,0.935258093,0.0,0.0,0.0,0
16829,38.0,1.0,11243.0,9.0,6.0,,0.37203041299999995,0.0,0.0,0.0,1
16830,48.0,4.0,3083.0,,0.0,0.013942931,0.18604051100000002,0.0,0.0,0.0,0
16831,54.0,1.0,32000.0,7.0,1.0,0.304677979,0.515737574,1.0,0.0,0.0,0
16832,62.0,,7000.0,12.0,2.0,0.455077846,0.129087002,0.0,0.0,0.0,0
16833,74.0,0.0,970.0,3.0,0.0,0.019567456,"0,038821246000000004",0.0,0.0,0.0,0
16834,,1.0,11439.0,10.0,2.0,0.18382867100000003,0.17356351,0.0,1.0,0.0,0
16835,,2.0,5322.0,8.0,2.0,0.504602668,0.28866129100000004,0.0,0.0,0.0,0
16836,48.0,1.0,10201.0,19.0,1.0,0.130268575,0.080033698,1.0,0.0,0.0,0
16837,72.0,0.0,7881.0,,0.0,0.0049479829999999995,0.02459464,2.0,0.0,0.0,0
16838,38.0,2.0,2600.0,6.0,0.0,0.341407151,1.131474104,2.0,0.0,0.0,0
16839,50.0,2.0,6691.0,16.0,3.0,0.484160191,0.054137184000000005,0.0,0.0,0.0,0
16840,75.0,0.0,3700.0,9.0,0.0,0.575790327,,1.0,0.0,0.0,0
16841,51.0,0.0,11408.0,7.0,2.0,0.210798492,,0.0,0.0,0.0,0
16842,70.0,,10333.0,18.0,3.0,0.412521773,0.021442773,0.0,0.0,0.0,0
16843,67.0,0.0,,24.0,3.0,0.8881389829999999,0.08752603199999999,1.0,0.0,0.0,0
16844,57.0,1.0,,19.0,1.0,0.20902200699999998,"0,141911874",0.0,0.0,0.0,0
16845,49.0,1.0,5000.0,11.0,,0.413117377,0.451976521,0.0,0.0,0.0,0
16846,,1.0,8830.0,5.0,0.0,0.061148228,"0,37791527799999997",0.0,0.0,0.0,0
16847,60.0,1.0,14494.0,11.0,2.0,0.378475336,0.14379555800000002,0.0,0.0,0.0,0
16848,29.0,0.0,2100.0,8.0,1.0,,0.949410118,0.0,0.0,2.0,1
16849,45.0,1.0,5600.0,9.0,1.0,0.459917872,0.81253804,0.0,0.0,0.0,0
16850,76.0,0.0,4821.0,18.0,3.0,,0.398658387,0.0,,0.0,0
16851,75.0,0.0,3333.0,12.0,1.0,2.091481704,0.475881929,0.0,0.0,0.0,0
16852,49.0,2.0,5020.0,5.0,2.0,0.6809400520000001,1.092095569,1.0,0.0,0.0,0
16853,60.0,2.0,4098.0,9.0,0.0,0.09368138599999999,0.040956663,,0.0,0.0,0
16854,78.0,0.0,5882.0,,1.0,,0.398898385,0.0,0.0,0.0,0
16855,54.0,0.0,1300.0,13.0,2.0,2.7624903919999997,,0.0,0.0,0.0,0
16856,39.0,3.0,13750.0,,2.0,0.345356701,"0,521173526",1.0,0.0,0.0,0
16857,36.0,,2200.0,,0.0,0.029532031,0.074075387,0.0,0.0,0.0,0
16858,42.0,1.0,4881.0,8.0,0.0,0.237812372,0.873543405,,0.0,0.0,0
16859,47.0,,2300.0,3.0,0.0,0.00956106,"0,995006242",0.0,1.0,0.0,1
16860,59.0,0.0,4600.0,23.0,1.0,0.921104108,0.045562164,2.0,0.0,0.0,0
16861,46.0,0.0,6469.0,14.0,2.0,0.21020092699999998,0.08417261,0.0,0.0,0.0,0
16862,29.0,0.0,,7.0,0.0,,0.622783002,0.0,0.0,0.0,0
16863,49.0,0.0,1500.0,,2.0,2.746169221,0.5481620939999999,0.0,0.0,0.0,0
16864,55.0,0.0,5000.0,8.0,1.0,0.424715057,0.14567708599999998,0.0,0.0,0.0,0
16865,54.0,2.0,15800.0,4.0,1.0,,"0,046260499000000004",0.0,0.0,0.0,0
16866,,0.0,9583.0,8.0,5.0,0.473914858,0.108478909,0.0,0.0,0.0,0
16867,31.0,2.0,8500.0,9.0,2.0,0.516056934,0.9846030790000001,0.0,0.0,0.0,0
16868,60.0,0.0,4108.0,11.0,2.0,0.8016549040000001,0.002757561,2.0,,0.0,0
16869,74.0,0.0,0.0,4.0,0.0,36.0,0.011392245,0.0,0.0,0.0,0
16870,68.0,0.0,7000.0,5.0,0.0,0.192972433,0.653423105,0.0,0.0,0.0,0
16871,63.0,0.0,11000.0,9.0,5.0,0.721207163,0.000499975,,,0.0,1
16872,60.0,0.0,3656.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16873,35.0,1.0,7833.0,10.0,2.0,0.419326015,0.063367087,0.0,0.0,0.0,1
16874,53.0,2.0,6128.0,8.0,,,0.569107796,0.0,0.0,0.0,0
16875,,0.0,8550.0,24.0,3.0,,0.034022846,0.0,0.0,0.0,0
16876,58.0,1.0,3000.0,15.0,,0.371209597,,4.0,0.0,0.0,0
16877,58.0,,11220.0,10.0,1.0,0.23028250600000003,0.09208686599999999,0.0,0.0,0.0,0
16878,45.0,0.0,13333.0,6.0,1.0,0.139493025,0.022764007000000003,0.0,0.0,0.0,0
16879,,0.0,3500.0,12.0,1.0,0.301628106,"0,007120566",0.0,,0.0,0
16880,46.0,0.0,5916.0,8.0,0.0,0.128443468,,0.0,0.0,0.0,0
16881,36.0,0.0,2258.0,3.0,1.0,0.442673749,0.9999998999999999,0.0,0.0,0.0,0
16882,50.0,0.0,9600.0,9.0,2.0,0.352984064,0.0,0.0,0.0,0.0,0
16883,62.0,0.0,,7.0,1.0,0.206089616,0.104790107,0.0,0.0,0.0,0
16884,49.0,0.0,6800.0,11.0,2.0,0.38700191100000003,0.087575164,0.0,0.0,0.0,0
16885,55.0,1.0,11250.0,8.0,2.0,0.322460226,,0.0,0.0,0.0,0
16886,65.0,0.0,7000.0,18.0,3.0,0.64490787,0.634397626,0.0,0.0,0.0,0
16887,49.0,1.0,7500.0,13.0,2.0,0.326756432,0.835552491,2.0,0.0,0.0,0
16888,24.0,0.0,4824.0,6.0,0.0,,0.22044488899999998,0.0,0.0,0.0,0
16889,47.0,1.0,4075.0,14.0,2.0,,0.223277397,0.0,0.0,0.0,0
16890,67.0,0.0,5372.0,13.0,2.0,0.600967802,0.009010741,0.0,0.0,0.0,0
16891,60.0,0.0,9290.0,17.0,2.0,0.252502422,0.001426947,0.0,0.0,0.0,0
16892,76.0,0.0,10500.0,11.0,1.0,0.011522712,0.014549131000000002,0.0,,0.0,0
16893,,1.0,,10.0,1.0,0.733180587,0.381160592,0.0,0.0,0.0,0
16894,,0.0,100.0,5.0,0.0,,0.022448878,,0.0,0.0,0
16895,38.0,0.0,6391.0,19.0,0.0,0.167553191,0.145481264,0.0,0.0,0.0,0
16896,60.0,1.0,6000.0,5.0,,0.374270955,0.015589578,0.0,,0.0,0
16897,47.0,1.0,6500.0,16.0,3.0,,0.501868639,0.0,0.0,0.0,1
16898,69.0,1.0,2500.0,17.0,0.0,0.042383047,0.034421473,0.0,0.0,0.0,0
16899,79.0,0.0,2500.0,12.0,0.0,0.787684926,0.10201339699999999,1.0,0.0,0.0,0
16900,75.0,0.0,,5.0,0.0,0.0021942660000000003,0.023332296000000002,0.0,0.0,0.0,0
16901,55.0,0.0,1000.0,0.0,0.0,0.0,0.9999998999999999,0.0,0.0,1.0,1
16902,51.0,0.0,5580.0,10.0,1.0,0.302096398,0.012474153,0.0,0.0,0.0,0
16903,38.0,0.0,2543.0,7.0,1.0,0.34944968600000004,"0,0",0.0,0.0,0.0,0
16904,35.0,0.0,15000.0,18.0,2.0,0.49856676200000005,0.38395220799999996,0.0,0.0,0.0,0
16905,60.0,3.0,6429.0,11.0,2.0,0.599066874,0.013990613999999998,0.0,0.0,0.0,0
16906,47.0,4.0,11000.0,21.0,1.0,0.1648032,0.054942237000000005,0.0,0.0,0.0,0
16907,31.0,1.0,0.0,9.0,1.0,2734.0,,0.0,0.0,,0
16908,47.0,1.0,3958.0,5.0,1.0,0.429401364,0.255581473,0.0,0.0,0.0,0
16909,,4.0,4074.0,7.0,1.0,0.574478528,0.026382818,0.0,0.0,0.0,0
16910,31.0,2.0,7535.0,,0.0,0.074442675,0.43684752200000004,6.0,1.0,0.0,0
16911,51.0,0.0,2500.0,,1.0,0.482606957,0.7230823209999999,0.0,0.0,0.0,0
16912,50.0,0.0,5192.0,10.0,0.0,0.0019256689999999999,0.0036856890000000002,,,0.0,0
16913,75.0,1.0,5498.0,12.0,1.0,0.438261502,0.421593361,0.0,0.0,0.0,0
16914,39.0,3.0,6760.0,10.0,1.0,0.330572401,0.128303995,,0.0,0.0,0
16915,73.0,0.0,10500.0,7.0,0.0,0.024950005,"0,10458619300000001",0.0,0.0,0.0,0
16916,51.0,3.0,7250.0,,1.0,0.197765825,"0,7772978159999999",0.0,0.0,0.0,0
16917,49.0,1.0,10500.0,17.0,1.0,0.367964956,0.73166997,0.0,0.0,0.0,0
16918,57.0,1.0,8833.0,6.0,1.0,0.09587955599999999,0.10236734,0.0,0.0,0.0,0
16919,35.0,1.0,2700.0,,1.0,0.25657164,0.38791045700000004,0.0,0.0,0.0,0
16920,,2.0,11845.0,8.0,2.0,0.312257302,0.5354753010000001,0.0,0.0,0.0,0
16921,38.0,0.0,3312.0,1.0,0.0,0.065499547,0.906761655,,0.0,0.0,0
16922,64.0,0.0,4167.0,13.0,0.0,0.17202495199999998,0.171603604,0.0,0.0,0.0,0
16923,60.0,3.0,2800.0,14.0,2.0,1.618350589,"0,285348208",0.0,0.0,0.0,0
16924,60.0,0.0,2100.0,22.0,1.0,0.741551642,0.425119498,1.0,0.0,0.0,0
16925,30.0,1.0,5350.0,3.0,0.0,0.024855167,"1,4994742380000001",4.0,1.0,1.0,0
16926,64.0,0.0,6880.0,6.0,2.0,0.304316233,"0,0",0.0,0.0,0.0,0
16927,62.0,0.0,4200.0,5.0,0.0,0.004522733,"0,021811349",0.0,0.0,0.0,0
16928,,0.0,1490.0,13.0,,1.802146211,0.169393116,2.0,0.0,0.0,1
16929,,0.0,3500.0,9.0,1.0,0.18023421899999997,0.082959167,0.0,0.0,0.0,0
16930,26.0,0.0,1200.0,2.0,0.0,0.34054954200000004,1.1224387809999998,1.0,1.0,1.0,0
16931,62.0,0.0,,13.0,1.0,0.313863546,0.168826405,0.0,0.0,0.0,0
16932,45.0,0.0,9974.0,5.0,3.0,0.335538847,0.0,,0.0,0.0,0
16933,44.0,1.0,6483.0,4.0,1.0,0.329734732,0.595939702,0.0,0.0,0.0,0
16934,38.0,3.0,1732.0,4.0,0.0,0.016733987,1.1397205590000001,2.0,1.0,0.0,0
16935,45.0,2.0,6117.0,10.0,1.0,0.603301733,0.36743692899999997,1.0,0.0,0.0,0
16936,38.0,2.0,5213.0,8.0,1.0,0.5412351360000001,0.493789941,0.0,0.0,0.0,0
16937,47.0,3.0,12916.0,16.0,2.0,0.500735465,0.751624972,0.0,0.0,0.0,0
16938,71.0,1.0,9000.0,7.0,0.0,0.13554049599999998,"0,110510916",0.0,0.0,0.0,0
16939,66.0,1.0,7100.0,,1.0,0.135051401,0.026613334,0.0,,,0
16940,62.0,1.0,4948.0,9.0,1.0,0.350979996,0.020506634,0.0,0.0,0.0,0
16941,39.0,2.0,7500.0,14.0,2.0,,0.978469083,3.0,0.0,0.0,0
16942,61.0,0.0,1482.0,0.0,0.0,0.055967632999999996,,0.0,0.0,1.0,0
16943,76.0,0.0,0.0,6.0,0.0,272.0,0.0,0.0,0.0,0.0,0
16944,59.0,0.0,6100.0,,1.0,0.603015899,0.8960348459999999,0.0,0.0,0.0,0
16945,,,7513.0,,2.0,0.23888741,0.051983852000000004,0.0,0.0,0.0,0
16946,62.0,1.0,3900.0,7.0,1.0,0.45936939200000004,"0,0",,0.0,0.0,0
16947,39.0,3.0,0.0,4.0,2.0,2688.0,0.039302639,0.0,0.0,0.0,0
16948,68.0,0.0,0.0,6.0,0.0,10.0,0.0164781,0.0,0.0,0.0,0
16949,62.0,0.0,12316.0,9.0,2.0,0.26296987899999996,0.218855346,0.0,0.0,0.0,0
16950,33.0,1.0,3733.0,,2.0,0.46946973799999997,0.01408216,0.0,0.0,0.0,0
16951,46.0,3.0,13700.0,14.0,2.0,0.17115539,0.012354273999999998,0.0,0.0,0.0,0
16952,48.0,1.0,6000.0,11.0,3.0,,0.029010317,0.0,0.0,0.0,0
16953,41.0,1.0,3750.0,2.0,0.0,0.027459344,"0,751249519",0.0,0.0,2.0,1
16954,50.0,0.0,4834.0,11.0,0.0,0.051292658,0.0007221819999999999,0.0,0.0,0.0,0
16955,92.0,1.0,5500.0,5.0,0.0,0.007998546,0.046865104000000005,0.0,,0.0,0
16956,50.0,1.0,7566.0,5.0,1.0,0.18765693100000003,"0,0",0.0,0.0,0.0,0
16957,82.0,0.0,,14.0,1.0,0.372331155,,0.0,0.0,0.0,0
16958,,1.0,4000.0,9.0,1.0,0.328917771,0.7116417909999999,0.0,0.0,2.0,0
16959,45.0,0.0,3000.0,13.0,1.0,0.826391203,0.365495065,1.0,,0.0,0
16960,62.0,0.0,6100.0,19.0,2.0,0.576462875,0.136879988,0.0,0.0,0.0,0
16961,,0.0,7027.0,18.0,0.0,0.029595902,0.040713986,0.0,0.0,0.0,0
16962,,0.0,1500.0,5.0,0.0,,0.016598893,0.0,0.0,0.0,0
16963,70.0,0.0,4500.0,11.0,1.0,0.361475228,0.113918196,0.0,0.0,0.0,0
16964,66.0,0.0,9141.0,12.0,0.0,0.061365128,0.10272353699999999,0.0,0.0,0.0,0
16965,,,11666.0,7.0,3.0,0.443987315,0.17262876,0.0,0.0,0.0,0
16966,64.0,,6783.0,8.0,1.0,0.22862617899999998,0.045715905,0.0,0.0,0.0,0
16967,55.0,,5667.0,15.0,2.0,0.560515173,"0,35420585200000004",3.0,0.0,0.0,0
16968,,1.0,7000.0,10.0,1.0,0.48393086700000004,0.636553577,0.0,0.0,2.0,0
16969,61.0,0.0,11000.0,16.0,0.0,0.122807018,"0,280553502",0.0,0.0,0.0,0
16970,36.0,0.0,0.0,3.0,0.0,413.0,0.0,0.0,0.0,0.0,0
16971,48.0,0.0,12100.0,13.0,2.0,0.251384183,0.292727933,0.0,0.0,0.0,0
16972,36.0,0.0,6800.0,11.0,0.0,0.108807528,0.06415586200000001,0.0,0.0,0.0,0
16973,54.0,2.0,,7.0,1.0,0.509479242,0.43988900299999995,,0.0,0.0,0
16974,43.0,2.0,1280.0,2.0,0.0,0.25214676,0.9999998999999999,0.0,,0.0,0
16975,84.0,0.0,6000.0,5.0,0.0,0.00149975,0.011999586000000001,0.0,0.0,0.0,0
16976,47.0,3.0,6691.0,,3.0,0.435893604,0.0,0.0,0.0,0.0,0
16977,50.0,0.0,11000.0,8.0,2.0,0.273156986,0.613901362,0.0,0.0,,0
16978,,2.0,3740.0,6.0,1.0,0.414862336,0.914834066,2.0,1.0,2.0,1
16979,77.0,,4000.0,10.0,1.0,0.158460385,0.035683121,0.0,0.0,0.0,0
16980,52.0,2.0,8000.0,,4.0,0.346331709,0.156944907,4.0,0.0,0.0,0
16981,29.0,0.0,5128.0,5.0,0.0,0.101969195,0.766445637,1.0,0.0,0.0,0
16982,73.0,1.0,8333.0,3.0,0.0,0.0041996640000000005,0.024760400000000002,0.0,0.0,0.0,0
16983,,3.0,3150.0,10.0,0.0,0.23992383399999997,0.165328323,0.0,0.0,0.0,0
16984,67.0,0.0,2772.0,5.0,0.0,0.087630725,0.0,0.0,0.0,0.0,0
16985,54.0,0.0,6250.0,17.0,2.0,1.055991041,1.027638894,4.0,0.0,1.0,1
16986,43.0,3.0,6100.0,20.0,2.0,1.150631044,,1.0,0.0,0.0,0
16987,69.0,1.0,7600.0,6.0,,0.40297329299999995,0.012487441,0.0,0.0,0.0,0
16988,56.0,2.0,20557.0,21.0,5.0,,0.435243558,0.0,0.0,0.0,0
16989,53.0,0.0,17564.0,10.0,3.0,0.35115286100000004,0.08770208,0.0,0.0,0.0,0
16990,40.0,,8100.0,5.0,2.0,0.30971485,0.10678576199999999,0.0,0.0,0.0,0
16991,56.0,0.0,4340.0,8.0,1.0,0.57313983,0.0,0.0,0.0,0.0,0
16992,48.0,0.0,8800.0,7.0,2.0,0.392569026,0.680861478,0.0,,0.0,0
16993,65.0,1.0,11359.0,18.0,1.0,0.569454225,0.869817037,0.0,0.0,0.0,0
16994,42.0,0.0,3000.0,2.0,0.0,0.019993336,0.02679732,0.0,0.0,0.0,0
16995,57.0,0.0,5200.0,,2.0,0.32551432399999997,0.244712717,0.0,0.0,0.0,0
16996,61.0,0.0,4250.0,9.0,0.0,0.398023994,0.326595989,0.0,0.0,0.0,0
16997,39.0,2.0,4100.0,,2.0,0.48817361600000003,0.9999998999999999,0.0,0.0,0.0,0
16998,52.0,0.0,12449.0,8.0,1.0,0.23694779100000002,,0.0,0.0,0.0,0
16999,52.0,0.0,4706.0,1.0,0.0,0.0019120460000000001,1.026578073,0.0,0.0,0.0,1
17000,46.0,1.0,5000.0,9.0,1.0,0.660667866,0.41666435799999996,0.0,0.0,0.0,0
17001,32.0,0.0,3916.0,12.0,0.0,0.27367883600000004,0.999597342,0.0,0.0,0.0,0
17002,36.0,0.0,10833.0,14.0,2.0,0.6987262320000001,"0,157215599",0.0,,0.0,0
17003,21.0,0.0,1200.0,0.0,0.0,0.0,0.9999998999999999,0.0,0.0,0.0,0
17004,56.0,1.0,7100.0,10.0,3.0,0.363610759,0.34874193200000003,0.0,0.0,0.0,0
17005,65.0,1.0,13800.0,13.0,0.0,0.220998478,0.336388849,,0.0,1.0,0
17006,38.0,2.0,4750.0,6.0,2.0,0.364344349,0.14691679800000002,0.0,0.0,0.0,0
17007,,0.0,6027.0,8.0,3.0,1.1609157270000001,0.116372785,,0.0,0.0,0
17008,59.0,0.0,5489.0,9.0,2.0,0.52295082,0.021120152000000003,0.0,0.0,0.0,0
17009,,3.0,9946.0,5.0,1.0,0.100231225,0.0,0.0,0.0,0.0,0
17010,36.0,0.0,2425.0,7.0,0.0,0.44558944799999994,,0.0,0.0,0.0,0
17011,68.0,0.0,2000.0,3.0,0.0,0.12543728099999998,0.9953348879999999,0.0,0.0,0.0,0
17012,52.0,0.0,7187.0,15.0,2.0,,0.616012957,3.0,0.0,0.0,0
17013,63.0,0.0,6380.0,8.0,,0.272371102,0.12249784300000001,0.0,0.0,0.0,0
17014,36.0,0.0,5416.0,6.0,1.0,0.394314196,,0.0,0.0,0.0,0
17015,54.0,0.0,4583.0,8.0,1.0,0.27639616100000003,0.080412615,0.0,0.0,0.0,0
17016,,3.0,4800.0,9.0,1.0,0.398250365,,0.0,0.0,0.0,0
17017,41.0,1.0,12094.0,9.0,5.0,0.515006201,"0,014715221",0.0,0.0,0.0,0
17018,86.0,0.0,,8.0,0.0,0.401944895,0.044097795,,0.0,0.0,0
17019,58.0,0.0,8333.0,16.0,0.0,0.004799616,0.013867978999999999,0.0,0.0,0.0,0
17020,54.0,1.0,13750.0,11.0,1.0,0.19693113199999998,,0.0,0.0,0.0,0
17021,42.0,2.0,5000.0,25.0,2.0,0.683063387,0.117534068,0.0,0.0,0.0,0
17022,63.0,0.0,5700.0,7.0,1.0,0.48166988200000005,,0.0,0.0,0.0,0
17023,59.0,0.0,5500.0,6.0,2.0,0.882203236,0.49977099700000005,0.0,0.0,0.0,0
17024,32.0,2.0,5475.0,,2.0,0.6426223520000001,0.915197313,2.0,0.0,0.0,1
17025,40.0,3.0,,9.0,0.0,0.252803262,0.98474006,0.0,0.0,0.0,0
17026,58.0,0.0,,25.0,1.0,0.25474583100000003,0.026957934,0.0,0.0,0.0,0
17027,36.0,3.0,4183.0,10.0,0.0,0.27151051600000004,0.9295228190000001,0.0,0.0,0.0,0
17028,34.0,1.0,0.0,3.0,0.0,413.0,0.0,0.0,0.0,0.0,0
17029,41.0,2.0,20000.0,11.0,0.0,,0.180757063,0.0,0.0,0.0,0
17030,30.0,0.0,5935.0,6.0,0.0,0.042789757000000005,0.9999998999999999,0.0,0.0,4.0,0
17031,,0.0,4426.0,6.0,0.0,0.110910323,0.973262032,0.0,1.0,0.0,0
17032,53.0,3.0,11067.0,20.0,1.0,0.360860137,0.22021111,0.0,0.0,0.0,0
17033,42.0,3.0,,16.0,1.0,0.315223085,0.8768691690000001,0.0,0.0,0.0,0
17034,71.0,0.0,,7.0,0.0,0.012266238,0.062856177,0.0,0.0,0.0,0
17035,46.0,0.0,9500.0,7.0,2.0,0.356173034,0.36431947600000003,0.0,0.0,0.0,0
17036,56.0,1.0,7800.0,5.0,1.0,0.324573773,0.564569891,0.0,0.0,0.0,0
17037,59.0,1.0,4880.0,12.0,2.0,0.35443556600000004,0.046009447,0.0,0.0,0.0,0
17038,54.0,0.0,6414.0,7.0,1.0,0.290568979,0.060048499000000005,0.0,0.0,0.0,0
17039,48.0,3.0,9406.0,3.0,1.0,0.219304773,0.9999998999999999,2.0,0.0,4.0,1
17040,49.0,2.0,3119.0,9.0,2.0,1.103846154,0.22888659100000003,1.0,1.0,0.0,0
17041,55.0,4.0,16666.0,6.0,1.0,0.106317874,0.113301885,0.0,0.0,,0
17042,30.0,0.0,3678.0,3.0,0.0,0.079097581,0.24478720399999998,0.0,0.0,0.0,0
17043,,0.0,6000.0,7.0,0.0,0.06782203,0.0,,,0.0,0
17044,60.0,0.0,13582.0,15.0,1.0,0.470514614,0.659651462,0.0,0.0,1.0,0
17045,58.0,0.0,8918.0,1.0,0.0,0.10427177900000001,"0,9999998999999999",0.0,1.0,1.0,1
17046,50.0,0.0,4430.0,13.0,1.0,0.607763485,0.782811459,2.0,0.0,1.0,1
17047,65.0,1.0,8000.0,13.0,3.0,0.61479815,0.497087018,0.0,0.0,0.0,0
17048,57.0,1.0,20666.0,13.0,2.0,0.258576475,0.360631551,,0.0,0.0,0
17049,53.0,0.0,5408.0,4.0,0.0,0.240155297,,0.0,0.0,0.0,1
17050,58.0,0.0,5833.0,12.0,2.0,0.630099417,0.5258032260000001,,0.0,0.0,0
17051,49.0,0.0,8600.0,6.0,4.0,,0.457708458,0.0,0.0,0.0,0
17052,42.0,1.0,500.0,13.0,2.0,10.34730539,0.170506093,0.0,0.0,0.0,0
17053,45.0,0.0,2744.0,17.0,1.0,,0.528364125,0.0,0.0,0.0,1
17054,33.0,4.0,7625.0,10.0,,0.146472594,0.395881075,0.0,0.0,0.0,0
17055,32.0,0.0,5400.0,16.0,1.0,0.309016849,"0,686088092",0.0,0.0,0.0,0
17056,51.0,1.0,3967.0,9.0,,0.12096774199999999,0.048392335,0.0,0.0,0.0,0
17057,50.0,4.0,6329.0,3.0,1.0,0.120537125,0.073430286,0.0,0.0,0.0,0
17058,46.0,2.0,0.0,8.0,2.0,,0.00022623400000000002,0.0,0.0,0.0,0
17059,,1.0,3333.0,,2.0,0.688362328,1.28452579,2.0,1.0,1.0,0
17060,42.0,3.0,2500.0,,0.0,,0.0,0.0,0.0,2.0,0
17061,54.0,,17745.0,17.0,4.0,0.513017018,0.5692503179999999,0.0,0.0,0.0,0
17062,28.0,2.0,5000.0,,2.0,0.574485103,0.007599493000000001,0.0,0.0,0.0,0
17063,79.0,0.0,6300.0,15.0,2.0,0.299793684,0.38149407,0.0,,0.0,0
17064,33.0,3.0,4120.0,7.0,1.0,0.218150934,0.048189482,0.0,0.0,0.0,0
17065,64.0,0.0,5200.0,4.0,1.0,0.18131128600000002,0.045423864,0.0,0.0,0.0,0
17066,56.0,0.0,9514.0,11.0,1.0,0.39421965299999995,0.751279446,0.0,0.0,,0
17067,30.0,0.0,6700.0,7.0,0.0,0.085509625,0.207146992,0.0,0.0,0.0,0
17068,76.0,0.0,4000.0,13.0,1.0,0.323169208,0.013724308000000001,0.0,0.0,0.0,0
17069,53.0,0.0,2801.0,9.0,2.0,0.494289793,,0.0,,0.0,0
17070,61.0,3.0,5482.0,5.0,0.0,0.124019697,"0,0",0.0,0.0,0.0,0
17071,31.0,0.0,6334.0,4.0,0.0,,,1.0,0.0,0.0,0
17072,70.0,0.0,10000.0,12.0,,1.03119688,"1,449378496",0.0,0.0,0.0,0
17073,61.0,0.0,1200.0,2.0,0.0,0.027477102000000003,0.032610891,1.0,0.0,0.0,0
17074,72.0,0.0,3227.0,7.0,1.0,0.189591078,0.0,0.0,0.0,0.0,0
17075,53.0,1.0,7016.0,7.0,1.0,0.27020094100000003,0.051317417000000004,0.0,,0.0,0
17076,46.0,1.0,4500.0,3.0,1.0,0.349477894,0.9999998999999999,,0.0,3.0,0
17077,42.0,2.0,0.0,,1.0,2234.0,0.487205127,0.0,0.0,0.0,0
17078,26.0,0.0,,2.0,0.0,0.646684832,0.0,0.0,0.0,0.0,0
17079,51.0,0.0,11000.0,4.0,1.0,,0.126131185,0.0,0.0,0.0,0
17080,56.0,3.0,,,1.0,0.368625708,"0,024836703999999998",0.0,0.0,0.0,0
17081,52.0,2.0,4443.0,4.0,1.0,0.6784428440000001,,0.0,1.0,1.0,1
